policy_state,policy_csl,insured_sex,insured_education_level,insured_occupation,insured_relationship,incident_date,incident_city,incident_location,police_report_available,auto_make,auto_model,fraud_reported,months_as_customer,age,policy_number,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,collision_type,incident_type,incident_severity,authorities_contacted_Ambulance,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,authorities_contacted_UNKNOWN,incident_state_NC,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,insured_hobbies_base-jumping,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,property_damage_NO,property_damage_UNKNOWN,property_damage_YES
1,0,0,3,0,4,3,6,180,0,10,2,1,1.0610277139233077,1.1360282657298797,0.48699905830810397,-1.037983515684173,1.0851282391541326,-0.38059640458404864,-0.39265149483241923,-0.5094252918032702,0.9398196686338296,0.11384463541361611,2.5023441929868353,-1.20637123831382,0.6169691339969379,0.6755122481824034,1.5156694061395009,0.2627231336305408,0.5260076521070306,-1.4327983122900045,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,2,0,1,11,0,13,1,79,1,9,35,0,-0.5546584004911104,-0.4104028067576027,0.2494552274405783,1.4386877198855943,0.07903783936453697,-0.38059640458404864,-0.36145385214407955,-0.32626636352843946,-1.215069966168347,0.40654652149298315,1.453678446621897,0.025030982171491207,-0.25938772746209277,0.5410637520330219,0.1442231644943995,-1.0531660468756165,0.9547206268721101,-0.7862399598342797,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,1,3,2,2,26,6,857,2,6,10,0,0.48214552319728626,0.6941908164477418,1.618792434260077,-1.037983515684173,-1.8057721526843105,-0.38059640458404864,1.3580974286230654,0.28785474892246354,0.9398196686338296,-0.9106119658641685,1.453678446621897,1.2564332026568026,-0.25938772746209277,0.4157083908889126,-0.05003267709839104,0.9964310403370042,0.36298864279509907,-1.4327983122900045,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,0,5,6,0,42,1,165,1,4,27,0,-1.306341245165198,-0.07902471979599937,-0.9516140004915583,-0.21242643716091728,-0.552093504752449,-0.38059640458404864,1.6180963047763786,-0.9044739606313364,-1.1657751052415,1.4310031227707678,1.453678446621897,0.025030982171491207,1.4933259954559686,0.3306226276252944,0.004358958547590315,1.1080822435314661,0.20717489356325292,0.5068767450771701,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,3,8,0,25,2,669,2,12,18,1,-0.2868173868716079,-0.4104028067576027,1.1338995047966376,-0.21242643716091728,-0.8564181716534179,-0.38059640458404864,-0.7500631350878367,1.0025337043477833,-0.6059263275723068,1.1383012366914007,2.5023441929868353,1.2564332026568026,1.4933259954559686,1.161345461321231,1.5778312754491939,1.6424130016763907,0.8736614509711498,0.0219579807353764,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,2,10,5,47,2,283,2,7,17,0,2.3397525531389967,2.3510812512557586,-0.023662175600575874,-0.21242643716091728,1.7773697749456585,-0.38059640458404864,-0.4194736889691885,0.22321042129605267,0.9398196686338296,1.8700559518898183,-0.6436530461079787,1.2564332026568026,0.6169691339969379,1.0782082269873141,1.7410061823871381,1.8098898064680835,0.6827220588488874,-1.594437900403936,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,0,6,6,0,21,1,608,1,13,28,0,0.8363868637908217,1.1360282657298797,0.694704904175938,-1.037983515684173,-1.1959374037930344,-0.38059640458404864,-0.5249011635927406,0.8157834245381521,0.9398196686338296,1.2846521797310844,1.453678446621897,-1.20637123831382,-1.1357445889211235,0.2682697018748566,0.606552067485241,0.6455272588686957,0.08558612971181229,-1.1095191360621421,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,1,3,30,0,672,0,1,4,0,2.0200713433350743,2.1301625266146895,-1.643003281975808,1.4386877198855943,-0.18236662602588566,-0.38059640458404864,-0.5900606212289834,1.6058807621942846,0.9398196686338296,1.723705008850135,1.453678446621897,-1.20637123831382,-1.1357445889211235,1.2957939574706125,2.0013090101214774,0.5119445693324646,1.2172622910402209,1.6383538618746887,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,1,0,9,3,34,4,67,2,7,17,0,0.6808662752375623,0.4732720918066729,-0.991603366238755,-0.21242643716091728,-1.9915144342689988,-0.38059640458404864,-0.4034581582391549,-0.44478096417685936,-0.8101478942692452,0.26019557845329966,-0.6436530461079787,0.025030982171491207,1.4933259954559686,1.0467070092904782,0.4802857704499272,0.5159321123036953,1.2235668936102955,0.0219579807353764,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,1,2,5,3,19,6,516,0,11,15,0,1.9423110490584448,2.0197031642941554,0.7093405404128804,-1.037983515684173,-0.8515130057664981,-0.38059640458404864,1.5881071193070442,-0.9044739606313364,-1.3876019794123122,1.2846521797310844,1.453678446621897,-1.20637123831382,0.6169691339969379,0.9561004140593734,1.888640621997659,0.4541251962496182,0.785397014990104,-1.2711587241760733,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2,1,1,5,11,1,1,2,248,0,11,15,0,-0.5287383023989004,-0.7417808937192061,1.319423689922827,-0.21242643716091728,0.3163252391442713,-0.38059640458404864,1.5485752889014277,0.6146677385893183,-0.672826495973028,0.9919502936517173,-0.6436530461079787,0.025030982171491207,-0.25938772746209277,0.7222769424952317,1.5778312754491939,0.294623477400387,0.5692392125875428,0.9917955094189638,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2,0,3,5,3,29,3,543,0,1,4,0,0.559905817473916,0.9151095410888107,-1.197536809173529,1.4386877198855943,-0.7528374186746323,-0.38059640458404864,-0.4037220741835353,-0.9044739606313364,0.9398196686338296,1.723705008850135,1.453678446621897,-1.20637123831382,0.6169691339969379,1.653673770892396,1.8497894536791009,1.9215410096625454,1.4302677921577447,1.4767142737607575,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1,1,2,10,1,56,2,856,2,13,20,0,0.36118506543364,0.5837314541272074,0.9482916439954967,1.4386877198855943,1.3679928052998285,-0.38059640458404864,-0.5456394006958978,0.6254417931937202,-0.6235316350461808,-1.0569629089038521,-0.6436530461079787,0.025030982171491207,-1.1357445889211235,-1.1034946646347747,-0.9669202494163625,-0.8856892420839239,-1.1059837560323058,1.153435097532895,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0,3,2,2,26,4,588,1,6,8,0,0.5080656212894962,0.14189400484506953,-0.7136974325265222,-0.21242643716091728,0.6753016293020021,-0.38059640458404864,1.5294761087160016,-0.9044739606313364,-0.3488888384537466,0.8455993506120337,-0.6436530461079787,-1.20637123831382,1.4933259954559686,0.21371089184322353,-0.07334337808952592,-0.05229276109669086,0.32516102737465086,-0.1396816073785548,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2,1,1,3,2,4,27,5,395,0,9,26,0,0.024223790234911086,0.03143464252453509,0.2241813701655049,-1.037983515684173,-0.01980125325689276,-0.38059640458404864,-0.8266959911481973,1.3185726394102364,-0.8207110787535695,0.5528974645326666,-0.6436530461079787,-1.20637123831382,-1.1357445889211235,0.21111285327028861,0.7036799882816364,-0.15397510686307575,0.16439366183774604,1.3150746856468263,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,1,5,6,1,53,6,712,2,12,9,0,-0.7965793160184028,-0.6313215313986716,-0.4124345751835557,1.4386877198855943,0.43233241236991976,-0.38059640458404864,-0.7373396085061273,1.530462379963472,-0.7714162178267223,1.5773540658104512,1.453678446621897,-1.20637123831382,1.4933259954559686,1.447129704344071,1.888640621997659,1.961416439374853,1.1258455537741376,-0.30132119549248604,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,1,5,8,5,45,2,334,0,4,30,0,-1.2631410816781814,-1.4045370676424127,0.08578180379599848,-0.21242643716091728,-1.0085600669127064,-0.38059640458404864,-0.5909773818778838,0.36686448268807675,0.9398196686338296,0.40654652149298315,1.453678446621897,0.025030982171491207,1.4933259954559686,0.30529175153917903,0.8163483764054549,-0.09615573378022944,0.2558103991038292,-1.594437900403936,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,2,0,2,10,0,34,2,650,2,10,1,0,-0.43369794272746404,-0.2999434444370683,0.3941228625518937,-1.037983515684173,-0.5878194629621799,-0.38059640458404864,-0.3273531340675552,-0.9044739606313364,-0.655221188499154,1.5773540658104512,-0.6436530461079787,-1.20637123831382,-1.1357445889211235,-1.1463623010882007,-0.9319541979296602,-0.9335397577386932,-1.1627251791629782,0.5068767450771701,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,3,10,0,11,3,880,2,12,9,0,0.0587839210245243,-0.4104028067576027,0.11970087966945286,-1.037983515684173,0.7320380480607056,-0.38059640458404864,-0.5435002925151301,1.530462379963472,0.9398196686338296,0.11384463541361611,1.453678446621897,0.025030982171491207,0.6169691339969379,0.6040661874266934,1.1737791249361895,0.08727124289638644,0.5458221173272654,0.0219579807353764,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0,0,0,0,1,1,252,1,0,23,0,-0.5114582370040938,-0.2999434444370683,-0.39609119448965197,-0.21242643716091728,-0.7189508976724963,-0.38059640458404864,-0.6780557532105648,-0.9044739606313364,-0.778458340816272,0.8455993506120337,-0.6436530461079787,1.2564332026568026,-1.1357445889211235,-1.0070424826145663,-0.7804346414872836,-0.9155958143681547,-1.0087127449511535,1.153435097532895,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2,0,6,13,4,26,0,723,1,3,32,0,-0.3213775176612211,-0.07902471979599937,0.4096294864962841,-0.21242643716091728,-0.9968694215488814,-0.38059640458404864,-0.5027877855162327,0.18729690594804665,-2.20800930769484,-0.17885725066575092,-0.6436530461079787,-1.20637123831382,0.6169691339969379,1.347105219286077,1.344724265537845,1.4031604234025439,1.2393284000354823,1.3150746856468263,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,0,4,10,2,39,5,307,2,2,0,0,-0.7188190217417731,-0.8522402560397405,0.008081332724143834,-1.037983515684173,-0.8094512082861629,-0.38059640458404864,1.4621219816475426,-0.9044739606313364,-1.528444439203304,-0.32520819370543447,-0.6436530461079787,-1.20637123831382,-1.1357445889211235,-1.0976490778456711,-0.8620220949562556,-0.9574650155660779,-1.1059837560323058,0.18359756884930764,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,5,5,2,2,0,448,0,2,0,0,-0.9261798064794524,-1.2940777053218784,-0.2034964148300747,-0.21242643716091728,0.37657702678860017,-0.38059640458404864,-0.8168894302675349,1.4155391308498526,0.9398196686338296,0.26019557845329966,-0.6436530461079787,-1.20637123831382,-1.1357445889211235,1.68225219519468,0.7075651051134921,0.749203376120696,1.9994833384844888,-1.594437900403936,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2,0,4,12,2,2,3,795,2,0,23,0,1.5967097411623126,1.3569469903709486,0.8648061410326885,1.4386877198855943,0.48109793656237787,-0.38059640458404864,-0.38302550801896446,-0.9044739606313364,0.9398196686338296,1.1383012366914007,1.453678446621897,1.2564332026568026,0.6169691339969379,0.42869858375358716,-0.04226244343467942,1.0123812122219273,0.3755978479352485,-0.30132119549248604,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1,1,2,0,4,53,3,740,1,0,23,0,1.8213505912947985,1.9092438019736206,1.1484933031961044,-1.037983515684173,-1.588800314952901,-0.38059640458404864,1.450468009156217,1.5879240045202816,0.9398196686338296,-0.47155913674511796,-0.6436530461079787,1.2564332026568026,1.4933259954559686,-1.0391932099546357,-0.9319541979296602,-0.8139134686017698,-1.0411364153115377,1.153435097532895,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,1,1,4,12,0,21,4,452,2,5,13,0,0.2229445422751871,-0.2999434444370683,1.1487481336607288,-1.037983515684173,-1.5509079084764474,-0.38059640458404864,-0.34027112502933426,1.196466687227016,-1.7960451128061887,0.40654652149298315,-0.6436530461079787,1.2564332026568026,-1.1357445889211235,1.1542008552456602,1.5700610417854823,0.29063593442915625,1.1708784292746712,0.34523715696323887,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,2,0,0,8,1,43,3,748,1,8,7,0,-0.9348198391768557,-1.4045370676424127,0.7229150169538492,-1.037983515684173,2.5023124166499806,-0.38059640458404864,-0.5519594930481662,1.0133077589521853,-0.29959397752689937,-1.4960157380229027,-0.6436530461079787,1.2564332026568026,-0.25938772746209277,0.9483062983405687,1.5856015091129054,0.2986110203716178,0.8799660535412245,-1.594437900403936,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1,1,1,7,5,38,3,28,2,7,17,1,0.3871051635258499,0.6941908164477418,-1.2180373495366057,1.4386877198855943,-0.28300427947251855,-0.38059640458404864,-0.6651099816230615,0.022094735347218956,0.9398196686338296,1.723705008850135,-0.6436530461079787,0.025030982171491207,-0.25938772746209277,0.545610319535658,0.027669659538725182,1.1559327591862354,0.48908069419659306,-0.4629607836064173,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,1,6,12,3,8,1,18,1,11,19,1,0.36982509813104325,-0.07902471979599937,0.8932368533172895,-0.21242643716091728,-0.7771997425796663,-0.38059640458404864,-0.4285162826424339,-0.9044739606313364,-0.8735270011751914,0.6992484075723502,-0.6436530461079787,1.2564332026568026,1.4933259954559686,0.341014781917034,0.8590846615558688,-0.07422424743846015,0.29048571323924005,-1.4327983122900045,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,3,13,5,38,5,298,1,3,34,1,0.4043852289206565,0.36281272948613846,-0.95502188252594,-1.037983515684173,-1.223488085524566,-0.38059640458404864,-0.6529698481815615,1.2287888510402214,-1.8277346662591618,-1.0569629089038521,1.453678446621897,1.2564332026568026,-0.25938772746209277,1.9381589946287685,1.888640621997659,0.4541251962496182,2.1471911701262387,0.34523715696323887,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2,2,0,0,2,4,25,0,726,1,0,31,0,-0.3818577465430442,-0.5208621690781372,1.3223181075881891,-0.21242643716091728,-0.2075873539611308,-0.38059640458404864,-0.6701243845662896,0.47460502873209487,0.7391191634316661,0.9919502936517173,1.453678446621897,1.2564332026568026,0.6169691339969379,1.0327425519609532,1.6866145467411569,0.3504490789976179,0.9619258869521955,-0.4629607836064173,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,2,2,4,22,1,188,2,4,27,0,-0.8484195122028227,-0.6313215313986716,-0.10133602259403691,-0.21242643716091728,-1.070733044529412,-0.38059640458404864,1.5522701121227538,0.0867390629736298,0.9398196686338296,0.11384463541361611,-0.6436530461079787,1.2564332026568026,1.4933259954559686,1.4935696438352823,1.9391471408117844,2.0132544980008533,1.1668254704796233,-0.9478795479482109,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2,0,5,4,1,35,1,664,2,10,3,0,0.36118506543364,-0.07902471979599937,0.0538937647599992,-0.21242643716091728,0.3313677478641583,-0.38059640458404864,-0.9509448396999329,-0.9044739606313364,-1.0108483994714086,0.9919502936517173,-0.6436530461079787,-1.20637123831382,0.6169691339969379,0.5183309145198415,0.8785102457151478,0.9246552668548502,0.30624721966442675,-0.1396816073785548,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2,1,6,5,4,45,3,673,2,11,15,0,0.49942558859209285,0.25235336716560397,1.3952338514287357,-0.21242643716091728,0.45199395229998884,-0.38059640458404864,1.4223401256104078,0.5069271925453003,0.9398196686338296,0.26019557845329966,-0.6436530461079787,-1.20637123831382,0.6169691339969379,1.4149789770040015,0.402583433812811,0.4361812528790797,1.7702660021867729,-0.9478795479482109,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1,1,1,5,4,7,3,383,0,4,27,0,-1.1853807874015516,0.6941908164477418,-0.06176123178182645,1.4386877198855943,-0.2549222047699044,-0.38059640458404864,-0.7634950676255146,-0.9044739606313364,-1.3770387949279876,0.6992484075723502,1.453678446621897,0.025030982171491207,0.6169691339969379,0.7307205678572701,0.1383954892466158,1.38322270854639,0.668761867443722,0.5068767450771701,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2,1,2,3,2,0,0,665,2,2,22,1,0.36982509813104325,0.5837314541272074,-0.19620522078999708,1.4386877198855943,-0.6092386873350621,-0.38059640458404864,-0.7071003974052745,0.13342663292603762,0.9398196686338296,-1.4960157380229027,1.453678446621897,-1.20637123831382,1.4933259954559686,0.4319461319697558,-0.040319885018751514,1.0163687551931582,0.3787501492202858,0.9917955094189638,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,3,0,4,56,0,619,1,11,21,0,-1.4705018664158607,0.14189400484506953,0.8854207845888807,-0.21242643716091728,-1.6756217511513776,-0.38059640458404864,-0.9894487869537519,0.2627152881788593,-1.9051980191442075,-0.17885725066575092,-0.6436530461079787,1.2564332026568026,-0.25938772746209277,-1.1418157335855645,-0.9649776910004346,-0.9674338729941548,-1.1411093989227221,-0.4629607836064173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,4,7,0,58,6,354,0,12,11,0,-0.20905709259497815,-0.1894840821165338,1.644690055657515,-0.21242643716091728,1.0314575490747548,-0.38059640458404864,-0.7534801520519202,1.095908844252599,-0.8171900172587947,-1.349664794983219,-0.6436530461079787,1.2564332026568026,-0.25938772746209277,0.4153836360672957,0.060693152609499576,1.2237209896971588,0.28553209693418136,1.3150746856468263,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
